,Pluvial Flood - 5 year return period_mean,rawmean,normed
137,0.0,0.0,0.0
138,0.03638109564781189,0.0363810956478,0.0036381095647811889
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.017164369875734501,63.7820239777,0.0017164369875734501
157,0.0,0.0,0.0
158,0.0,43.4347826087,0.0
159,0.0,0.0,0.0
160,0.0,78.8684210526,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,16.9322033898,0.0
167,0.0,0.0,0.0
168,0.0,22.2,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.10172916375673734,0.101729163757,0.010172916375673734
178,0.0,0.0,0.0
179,0.0,41.625,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.030801737517641301,0.0308017375176,0.00308017375176413
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.025804206728935242,24.3910284275,0.0025804206728935243
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0051250001415610313,0.00512500014156,0.00051250001415610309
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.0,88.1470588235,0.0
209,0.0,0.0,0.0
210,0.0021242660127188031,0.00212426601272,0.00021242660127188031
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,58.7647058824,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,58.7647058824,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0098266174395879105,0.00982661743959,0.00098266174395879096
234,0.027203088297563439,0.0272030882976,0.0027203088297563438
235,0.0,0.0,0.0
236,0.0,23.2325581395,0.0
237,0.0,71.3571428571,0.0
238,0.0,0.0,0.0
239,0.0,225.580645161,0.0
